Wvlgth nm,Global tilt W*m-2*nm-1
711.866,0.25477
712.201,0.25961
712.535,0.26301
712.869,0.26594
713.203,0.27208
713.537,0.26739
713.872,0.27055
714.206,0.27284
714.54,0.28499
714.873,0.28558
715.207,0.29256
715.541,0.29729
715.875,0.30423
716.209,0.30219
716.542,0.31121
716.876,0.30756
717.21,0.31649
717.543,0.32011
717.877,0.32855
718.21,0.34098
718.543,0.3355
718.877,0.33995
719.21,0.34978
719.543,0.35677
719.876,0.36426
720.209,0.37019
720.542,0.37753
720.875,0.37768
721.208,0.39157
721.541,0.38937
721.874,0.40891
722.207,0.41615
722.54,0.42512
722.872,0.42949
723.205,0.43346
723.538,0.44672
723.87,0.45891
724.203,0.46248
724.535,0.4757
724.868,0.48455
725.2,0.48048
725.532,0.49487
725.865,0.50762
726.197,0.50975
726.529,0.52149
726.861,0.53275
727.193,0.54538
727.525,0.54376
727.857,0.56138
728.189,0.55668
728.521,0.56238
728.853,0.59251
729.184,0.58326
729.516,0.59633
729.848,0.59288
730.179,0.60864
730.511,0.61043
730.842,0.61733
731.174,0.61861
731.505,0.61951
731.836,0.63559
732.168,0.62564
732.499,0.62982
732.83,0.62862
733.161,0.63094
733.492,0.62108
733.823,0.61889
734.154,0.61948
734.485,0.61642
734.816,0.59212
735.147,0.6013
735.478,0.60292
735.808,0.58185
736.139,0.5683
736.47,0.56009
736.8,0.5507
737.131,0.53552
737.461,0.51905
737.792,0.50192
738.122,0.50881
738.452,0.48365
738.782,0.46149
739.113,0.45942
739.443,0.43882
739.773,0.43266
740.103,0.41381
740.433,0.40744
740.763,0.40023
741.093,0.38387
741.423,0.37215
741.752,0.36943
742.082,0.35522
742.412,0.34852
742.742,0.33976
743.071,0.33377
743.401,0.32362
743.73,0.31278
744.06,0.3084
744.389,0.3014
744.718,0.29525
745.048,0.30042
745.377,0.29719
745.706,0.28396
746.035,0.27557
746.364,0.27834
746.693,0.26986
747.022,0.26931
747.351,0.27013
747.68,0.2739
748.009,0.26597
748.338,0.26493
748.666,0.27288
748.995,0.26285
749.323,0.26587
749.652,0.26131
749.981,0.25826
750.309,0.26108
750.637,0.26091
750.966,0.26195
751.294,0.26092
751.622,0.26453
751.95,0.26255
752.279,0.26777
752.607,0.27064
752.935,0.2721
753.263,0.27921
753.591,0.28502
753.919,0.2787
754.246,0.28551
754.574,0.28225
754.902,0.28665
755.23,0.29011
755.557,0.29573
755.885,0.30405
756.212,0.30051
756.54,0.29573
756.867,0.30409
757.195,0.30424
757.522,0.3034
757.849,0.31197
758.176,0.32163
758.503,0.31872
758.831,0.32735
759.158,0.32543
759.485,0.32148
759.812,0.32896
760.138,0.34177
760.465,0.33975
760.792,0.34303
761.119,0.33822
761.446,0.34789
761.772,0.35349
762.099,0.36087
762.425,0.34667
762.752,0.35322
763.078,0.36526
763.405,0.35901
763.731,0.35607
764.057,0.36915
764.383,0.36812
764.71,0.3658
765.036,0.37634
765.362,0.36837
765.688,0.36976
766.014,0.37491
766.34,0.37901
766.665,0.37772
766.991,0.38661
767.317,0.37718
767.643,0.38207
767.968,0.38337
768.294,0.3727
768.619,0.38365
768.945,0.38184
769.27,0.37781
769.596,0.37802
769.921,0.3803
770.246,0.37596
770.572,0.38244
770.897,0.37817
771.222,0.37273
771.547,0.37957
771.872,0.3735
772.197,0.38565
772.522,0.36384
772.847,0.37188
773.171,0.36445
773.496,0.3583
773.821,0.3678
774.146,0.35493
774.47,0.35999
774.795,0.34186
775.119,0.34055
775.444,0.33594
775.768,0.33565
776.092,0.33593
776.417,0.33256
776.741,0.33098
777.065,0.32472
777.389,0.31942
777.713,0.31168
778.037,0.30409
778.361,0.301
778.685,0.30213
779.009,0.28775
779.333,0.29622
779.657,0.28826
779.98,0.28246
780.304,0.26807
780.627,0.27347
780.951,0.27388
781.274,0.2671
781.598,0.25948
781.921,0.25217
782.245,0.24497
782.568,0.24522
782.891,0.24397
783.214,0.24802
783.537,0.23582
783.861,0.23082
784.184,0.22885
784.506,0.23189
784.829,0.21557
785.152,0.221
785.475,0.22779
785.798,0.20604
786.12,0.21044
786.443,0.20759
786.766,0.20518
787.088,0.20465
787.411,0.19976
787.733,0.19346
788.056,0.19762
788.378,0.18504
788.7,0.19042
789.022,0.18934
789.345,0.19368
789.667,0.18628
789.989,0.18617
790.311,0.18752
790.633,0.18578
790.955,0.18254
791.276,0.18105
791.598,0.18146
791.92,0.17576
792.242,0.17821
792.563,0.17889
792.885,0.18025
793.206,0.18476
793.528,0.17943
793.849,0.18203
794.171,0.18532
794.492,0.17367
794.813,0.17667
795.134,0.17598
795.456,0.18285
795.777,0.19031
796.098,0.18479
796.419,0.187
796.74,0.18839
797.061,0.18826
797.381,0.19049
797.702,0.18798
798.023,0.19399
798.344,0.1912
798.664,0.19711
798.985,0.19769
799.305,0.20393
799.626,0.19955
799.946,0.20439
800.267,0.20826
800.587,0.20985
800.907,0.21177
801.227,0.2118
801.548,0.21902
801.868,0.21389
802.188,0.22304
802.508,0.21963
802.828,0.21911
803.147,0.22367
803.467,0.22536
803.787,0.2276
804.107,0.23108
804.426,0.23912
804.746,0.23953
805.066,0.23824
805.385,0.23983
805.705,0.24888
806.024,0.24644
806.343,0.25299
806.663,0.25191
806.982,0.25751
807.301,0.25443
807.62,0.25147
807.939,0.26143
808.258,0.25469
808.577,0.26735
808.896,0.25705
809.215,0.26302
809.534,0.25816
809.852,0.27242
810.171,0.26779
810.49,0.27218
810.808,0.26909
811.127,0.26422
811.445,0.26942
811.764,0.26594
812.082,0.27231
812.401,0.27241
812.719,0.27623
813.037,0.28717
813.355,0.27821
813.673,0.27577
813.991,0.27515
814.309,0.26562
814.627,0.27669
814.945,0.26875
815.263,0.2789
815.581,0.28043
815.899,0.277
816.216,0.27525
816.534,0.27728
816.851,0.27049
817.169,0.27337
817.486,0.27644
817.804,0.26915
818.121,0.27133
818.438,0.27471
818.756,0.27603
819.073,0.27059
819.39,0.28364
819.707,0.26468
820.024,0.26668
820.341,0.27248
820.658,0.26869
820.975,0.26606
821.292,0.27347
821.608,0.27062
821.925,0.2621
822.242,0.26509
822.558,0.27631
822.875,0.26843
823.191,0.26788
823.508,0.26977
823.824,0.27116
824.141,0.2707
824.457,0.26856
824.773,0.26847
825.089,0.26662
825.405,0.28364
825.721,0.26627
826.037,0.26496
826.353,0.27444
826.669,0.2712
826.985,0.2772
827.301,0.27731
827.617,0.27361
827.932,0.28131
828.248,0.27939
828.563,0.27196
828.879,0.27993
829.194,0.28244
829.51,0.28824
829.825,0.28996
830.14,0.2836
830.456,0.29362
830.771,0.29933
831.086,0.29413
831.401,0.28891
831.716,0.30097
832.031,0.29273
832.346,0.30189
832.661,0.30812
832.976,0.2938
833.29,0.29959
833.605,0.3037
833.92,0.31607
834.234,0.3135
834.549,0.32401
834.863,0.32583
835.178,0.32236
835.492,0.32948
835.806,0.34175
836.121,0.328
836.435,0.3363
836.749,0.32939
837.063,0.34089
837.377,0.3423
837.691,0.34256
838.005,0.34123
838.319,0.35337
838.633,0.35114
838.946,0.35717
839.26,0.37157
839.574,0.37725
839.887,0.36803
840.201,0.3784
840.514,0.37846
840.828,0.37242
841.141,0.40395
841.455,0.38914
841.768,0.41047
842.081,0.40249
842.394,0.41319
842.707,0.41986
843.02,0.4176
843.333,0.42966
843.646,0.42452
843.959,0.44798
844.272,0.43865
844.585,0.44972
844.898,0.45953
845.21,0.47346
845.523,0.46956
845.835,0.48136
846.148,0.46725
846.46,0.47961
846.773,0.48798
847.085,0.47497
847.397,0.48993
847.71,0.50352
848.022,0.5123
848.334,0.50468
848.646,0.51922
848.958,0.51291
849.27,0.52963
849.582,0.52313
849.894,0.54352
850.205,0.51761
850.517,0.51916
850.829,0.53987
851.141,0.51193
851.452,0.51372
851.764,0.53064
852.075,0.53031
852.386,0.51614
852.698,0.51877
853.009,0.52055
853.32,0.50833
853.632,0.50898
853.943,0.52369
854.254,0.50494
854.565,0.48153
854.876,0.49125
855.187,0.47576
855.497,0.48494
855.808,0.45822
856.119,0.46989
856.43,0.45518
856.74,0.43979
857.051,0.44227
857.361,0.43408
857.672,0.41377
857.982,0.42107
858.293,0.40229
858.603,0.39417
858.913,0.36777
859.223,0.37513
859.533,0.37523
859.844,0.35538
860.154,0.35208
860.464,0.33824
860.773,0.3309
861.083,0.32652
861.393,0.31599
861.703,0.30175
862.013,0.29317
862.322,0.30143
862.632,0.26217
862.941,0.26539
863.251,0.25608
863.56,0.2364
863.869,0.25269
864.179,0.24696
864.488,0.24443
864.797,0.23245
865.106,0.23117
865.415,0.21775
865.724,0.20211
866.033,0.20147
866.342,0.19233
866.651,0.19168
866.96,0.20041
867.269,0.18857
867.577,0.18956
867.886,0.18238
868.195,0.17209
868.503,0.1794
868.812,0.1794
869.12,0.16584
869.428,0.16821
869.737,0.16224
870.045,0.15644
870.353,0.15924
870.661,0.15338
870.969,0.16033
871.277,0.1607
871.585,0.16596
871.893,0.15116
872.201,0.16605
872.509,0.15178
872.817,0.16105
873.124,0.14374
873.432,0.15042
873.739,0.14425
874.047,0.15793
874.354,0.15098
874.662,0.15668
874.969,0.14155
875.276,0.15763
